"id","income","height","weight","sex","race","education","asvab","sat_math","bdate"
5155,41000,77,220,"male","other",NA,69.242,NA,2
5156,65000,73,245,"male","other",NA,72.594,NA,9
5157,35000,74,190,"male","other",NA,40.564,NA,10
5158,60000,65,148,"female","other",16,50.888,NA,3
5159,35000,69,185,"male","other",NA,73.59,NA,6
5161,25000,67,275,"male","hispanic",NA,29.925,NA,2
5162,65000,76,190,"male","other",NA,93.817,NA,3
5163,72000,66,160,"female","other",NA,88.162,NA,10
5165,66000,73,190,"male","other",NA,95.919,NA,4
5166,58000,70,216,"male","other",NA,83.691,NA,3
5167,13850,70,160,"female","other",NA,NA,NA,11
5170,10000,67,125,"male","multiracial",NA,53.464,NA,4
5172,86000,71,245,"male","other",NA,41.152,NA,7
5174,52500,75,210,"male","other",NA,97.369,650,5
5175,16000,66,130,"female","other",NA,64.603,550,3
5176,40000,64,125,"female","other",16,24.318,450,11
5177,3823,64,200,"female","hispanic",15,85.067,NA,11
5178,80000,70,190,"male","other",NA,77.097,NA,8
5179,25000,62,125,"female","other",NA,46.275,NA,2
5180,78000,71,285,"male","other",NA,70.813,NA,12
5181,64000,70,190,"male","other",17,40.428,NA,10
5183,18000,73,251,"male","other",NA,93.715,NA,4
5184,60000,67,170,"male","other",NA,74.335,NA,7
5188,48000,70,180,"male","other",NA,90.283,NA,1
5190,54000,67,142,"female","other",20,75.905,NA,6
5191,36000,72,190,"male","other",NA,77.8,NA,1
5192,60000,67,140,"female","other",NA,89.965,NA,9
5193,25000,67,120,"female","other",20,NA,650,6
5196,40000,69,235,"female","other",NA,97.208,NA,10
5197,43000,72,273,"male","other",NA,97.843,NA,12
5198,33000,60,120,"female","other",NA,94.139,NA,11
5199,44360,74,185,"male","other",NA,NA,NA,8
5201,40000,72,195,"male","other",NA,47.346,NA,2
5202,29930,62,121,"female","hispanic",NA,48.115,NA,5
5203,38000,67,125,"female","other",NA,75.386,NA,11
5204,27000,69,130,"female","other",19,26.882,NA,12
5205,20000,69,168,"female","other",20,77.393,NA,7
5206,41000,64,135,"female","other",NA,85.56,NA,5
5208,5000,64,110,"female","other",NA,50.554,NA,2
5210,39000,61,130,"female","other",NA,72.191,NA,11
5211,15000,75,205,"male","other",NA,79.999,NA,7
5213,50000,72,160,"male","other",13,10.177,NA,4
5214,9000,68,200,"male","other",NA,22.164,NA,3
5215,18000,64,130,"female","other",NA,NA,NA,8
5216,25000,63,190,"female","other",NA,53.073,NA,7
5219,180331,68,142,"female","other",NA,91.631,NA,11
5220,70000,71,166,"male","other",NA,53.166,NA,1
5221,4500,66,149,"female","other",NA,85.882,NA,11
5222,180331,78,235,"male","other",NA,57.001,NA,7
5223,36000,74,225,"male","other",NA,49.666,NA,4
5224,36000,70,160,"male","other",NA,32.457,NA,1
5227,25500,63,170,"female","other",NA,62.601,NA,6
5229,40000,70,215,"male","other",NA,55.896,NA,1
5230,30000,69,182,"female","other",15,25.121,NA,12
5235,67000,73,225,"male","other",NA,NA,NA,7
5236,20000,63,170,"female","other",20,86.278,NA,2
5237,10000,66,132,"female","other",18,50.596,NA,4
5238,32000,70,142,"male","other",NA,91.95,NA,8
5239,8000,63,150,"female","other",20,99.257,NA,8
5240,23000,71,185,"male","hispanic",NA,15.199,NA,8
5241,10000,68,175,"female","other",NA,39.448,NA,5
5243,500,63,250,"female","other",NA,4.507,NA,12
5244,38000,72,185,"male","other",NA,51.463,NA,9
5245,28000,70,145,"male","other",NA,24.496,NA,2
5246,13000,69,171,"male","other",NA,84.88,650,8
5247,18000,60,215,"female","other",NA,NA,650,12
5248,12000,67,234,"male","other",NA,7.16,NA,1
5249,62000,69,184,"male","other",NA,77.961,NA,4
5252,22000,72,225,"male","other",NA,42.654,NA,9
5255,57000,72,195,"male","other",15,NA,NA,10
5258,45000,69,225,"male","other",NA,53.336,NA,9
5259,52000,78,260,"male","other",NA,77.143,NA,10
5260,46000,78,230,"male","other",NA,38.757,NA,8
5263,1000,65,NA,"female","other",NA,46.247,NA,1
5265,34000,64,280,"female","other",3,NA,350,8
5266,27000,69,168,"male","other",NA,NA,NA,3
5267,63000,69,157,"female","other",NA,53.329,NA,10
5270,14000,63,157,"female","other",NA,NA,NA,12
5271,30000,69,150,"male","other",NA,29.444,NA,1
5272,39000,65,150,"female","other",NA,28.037,250,12
5275,47000,76,270,"male","other",NA,NA,NA,9
5277,180331,74,180,"male","other",NA,NA,NA,1
5279,71000,66,160,"male","other",NA,82.761,NA,9
5280,55000,65,115,"female","other",NA,69.955,NA,10
5281,2500,64,160,"female","other",NA,67.07,NA,5
5282,41000,68,190,"male","other",NA,35.417,NA,1
5287,25000,NA,200,"male","other",NA,14.007,NA,9
5288,23000,66,173,"male","other",NA,1.668,NA,1
5289,19000,68,230,"female","other",18,90.242,NA,9
5290,32000,63,140,"female","other",18,92.849,NA,2
5291,34000,NA,170,"female","other",NA,40.407,NA,6
5294,10000,65,215,"female","other",NA,43.913,NA,3
5296,10000,63,145,"female","other",NA,43.691,NA,5
5298,45000,60,125,"female","other",NA,17.806,NA,5
5301,30000,74,240,"male","other",16,42.699,NA,3
5302,25000,64,148,"female","other",NA,63.137,NA,11
5303,12000,63,209,"female","hispanic",NA,36.327,NA,7
5305,22000,71,260,"male","other",NA,NA,NA,5
5306,8000,70,182,"male","other",NA,65.944,NA,9
5307,38000,68,140,"female","other",NA,69.059,NA,8
5309,25000,70,180,"male","multiracial",NA,95.912,NA,1
5310,10000,66,115,"female","hispanic",NA,49.542,NA,5
5311,30000,68,200,"female","other",NA,92.853,NA,3
5313,180331,70,220,"male","other",NA,46.852,NA,11
5314,48000,74,230,"male","other",NA,9.371,NA,6
5315,10000,60,105,"female","other",NA,62.253,NA,8
5316,51000,70,220,"male","other",NA,15.427,NA,10
5317,29000,NA,120,"female","other",12,57.404,NA,2
5318,300,67,168,"female","hispanic",NA,70.747,NA,12
5319,24300,62,220,"female","other",NA,64.652,250,1
5321,24486,71,150,"male","other",NA,74.601,NA,12
5323,14000,75,190,"male","other",NA,12.356,NA,7
5324,35000,64,130,"female","other",NA,NA,NA,2
5325,15000,68,170,"male","other",NA,NA,NA,7
5329,46000,72,280,"male","other",NA,18.182,NA,11
5332,10000,74,160,"male","other",NA,61.944,NA,7
5333,16000,70,150,"female","other",16,99.358,NA,2
5336,20000,70,200,"male","other",NA,31.069,NA,9
5338,8000,59,135,"female","other",NA,11.144,NA,2
5339,18000,68,160,"male","other",NA,55.934,NA,10
5342,34000,64,195,"male","other",NA,52.789,NA,10
5346,32000,66,140,"female","other",20,72.07,NA,9
5347,46000,74,182,"male","other",20,88.299,NA,12
5349,10000,67,200,"male","other",NA,20.887,NA,8
5350,38000,67,163,"male","other",NA,43.093,NA,7
5352,45000,72,200,"male","other",NA,58.022,550,3
5356,40000,73,270,"male","other",NA,92.504,NA,8
5358,3000,72,190,"female","other",NA,78.762,NA,7
5363,52000,68,218,"male","other",NA,75.531,NA,2
5366,70000,71,235,"male","other",NA,32.831,NA,9
5367,500,67,110,"female","other",NA,69.925,NA,1
5369,53000,62,180,"female","other",NA,85.553,NA,8
5371,180331,70,165,"male","other",NA,NA,NA,1
5374,45000,70,165,"male","other",NA,NA,NA,6
5379,22000,72,240,"male","other",NA,73.444,NA,11
5380,30000,67,175,"male","other",NA,85.846,NA,4
5381,40000,65,142,"female","other",NA,69.813,NA,12
5382,30000,66,244,"female","other",NA,70.49,NA,9
5383,44000,69,280,"male","other",14,58.753,NA,3
5384,80000,NA,160,"male","other",NA,12.338,NA,5
5385,30000,70,190,"male","other",NA,38.264,NA,6
5387,3000,64,124,"female","multiracial",NA,32.268,NA,9
5388,75000,66,140,"female","other",NA,87.44,NA,3
5389,46000,61,155,"female","other",NA,NA,NA,5
5391,39000,70,175,"male","other",NA,45.865,NA,9
5393,55000,72,190,"male","other",NA,76.465,750,10
5394,87000,67,190,"female","other",NA,91.232,NA,11
5397,39000,64,165,"female","hispanic",NA,45.147,NA,7
5401,40000,64,130,"female","other",NA,76.267,NA,1
5408,80000,68,190,"male","other",NA,79.681,NA,12
5409,75000,64,140,"male","other",NA,69.608,NA,12
5410,47000,65,140,"female","other",17,50.76,NA,11
5413,7000,70,160,"female","other",20,70.706,NA,1
5415,180331,68,170,"male","other",NA,43.557,NA,4
5416,45000,64,210,"female","other",NA,51.237,NA,1
5417,24000,70,172,"male","multiracial",NA,NA,550,5
5419,2700,64,228,"female","other",NA,32.386,NA,12
5421,8000,63,120,"female","other",NA,76.006,NA,2
5422,30000,67,120,"female","other",14,36.307,NA,9
5423,82000,68,165,"male","hispanic",NA,51.252,450,10
5424,4000,61,100,"female","hispanic",NA,23.101,NA,11
5425,28000,62,260,"female","other",NA,57.696,NA,12
5426,48000,74,200,"male","other",14,19.493,NA,10
5427,45000,NA,180,"male","other",NA,23.128,NA,9
5428,40000,67,180,"male","other",NA,65.459,NA,12
5429,180331,72,300,"male","other",NA,22.92,650,5
5433,35000,67,165,"male","other",16,74.488,NA,8
5434,60000,68,190,"male","other",16,NA,NA,4
5435,40000,73,190,"male","other",NA,NA,NA,7
5436,50000,71,145,"male","other",NA,59.568,NA,3
5437,56000,70,220,"male","other",NA,85.681,NA,3
5438,40000,66,175,"male","other",NA,87.807,NA,6
5439,78500,71,178,"male","other",NA,64.555,750,5
5441,70000,72,185,"male","other",NA,14.298,550,8
5442,60000,70,170,"male","other",NA,70.471,NA,12
5443,50000,68,230,"male","other",NA,NA,NA,7
5444,20000,60,190,"female","other",15,NA,NA,3
5449,72000,75,200,"male","other",NA,NA,650,5
5450,30000,67,220,"male","other",NA,39.779,NA,2
5451,23000,70,210,"female","other",NA,35.301,NA,10
5452,60000,68,280,"female","other",NA,74.18,NA,10
5453,35000,79,230,"male","other",NA,58.47,NA,9
5456,50000,68,220,"female","hispanic",NA,15.191,NA,4
5457,32000,62,150,"female","other",NA,39.779,NA,1
5458,27000,67,180,"male","other",NA,23.479,250,7
5459,30000,68,170,"male","other",NA,20.045,NA,8
5460,5000,64,134,"female","other",NA,50.412,NA,7
5461,10000,66,200,"male","hispanic",NA,16.956,NA,10
5462,34000,72,170,"male","other",NA,12.848,NA,8
5463,19000,62,150,"female","other",12,34.394,NA,3
5466,13700,62,180,"female","multiracial",NA,NA,NA,2
5468,28000,66,160,"female","other",NA,63.538,NA,10
5470,45000,NA,185,"female","other",14,25.319,NA,9
5471,13000,69,300,"male","hispanic",NA,50.481,NA,9
5474,90000,74,215,"male","other",NA,99.351,750,7
5476,35000,66,125,"female","other",NA,37.544,NA,6
5479,52000,61,175,"female","other",18,73.654,NA,9
5480,45000,62,121,"female","other",NA,83.452,NA,5
5481,180331,70,165,"male","other",19,84.039,650,7
5482,30000,62,155,"female","other",18,24.992,450,7
5483,55000,72,250,"male","other",NA,35.476,NA,12
5484,58000,69,170,"male","other",NA,32.672,NA,12
5485,23000,68,185,"female","other",NA,NA,NA,3
5487,10000,65,120,"female","other",NA,6.236,NA,9
5489,8000,NA,300,"female","other",NA,27.257,NA,8
5490,40000,68,120,"female","other",19,80.76,NA,5
5492,20000,71,182,"male","other",NA,82.412,NA,5
5494,6000,69,176,"male","other",NA,16.267,NA,1
5496,49000,65,150,"female","other",NA,47.699,NA,3
5497,36000,71,245,"male","other",NA,46.929,NA,12
5498,28600,63,199,"female","other",NA,68.735,NA,12
5501,15000,62,200,"female","other",NA,NA,NA,10
5503,26000,66,185,"female","other",NA,73.457,NA,4
5504,25500,65,115,"female","other",NA,71.931,NA,5
5505,38000,63,120,"female","other",NA,55.25,NA,10
5506,4200,66,165,"female","other",NA,27.239,NA,6
5507,8500,69,190,"female","other",NA,25.489,NA,6
5508,12000,66,176,"female","other",NA,21.982,NA,10
5509,50000,75,230,"male","other",NA,39.13,NA,5
5512,24900,73,265,"male","other",13,83.664,NA,4
5515,7500,69,183,"male","other",NA,15.929,NA,7
5516,4000,69,180,"male","other",NA,19.196,NA,10
5517,10000,72,145,"male","other",NA,65.552,NA,12
5518,20000,73,320,"male","other",NA,4.729,NA,12
5519,30000,77,185,"male","other",NA,36.534,NA,11
5520,5000,77,305,"male","other",14,87.199,NA,8
5521,75000,65,144,"male","hispanic",NA,23.486,NA,3
5522,53000,71,245,"male","other",NA,57.234,NA,3
5525,31000,NA,213,"male","other",NA,41.185,NA,6
5526,18000,63,320,"female","other",NA,65.728,NA,9
5528,38000,68,195,"female","other",NA,65.027,NA,2
5529,58000,74,250,"male","other",NA,33.2,NA,3
5531,28000,62,140,"female","other",13,50.676,NA,1
5532,27000,72,140,"male","other",NA,36.885,NA,11
5533,40000,75,250,"male","other",NA,78.348,NA,7
5536,54000,70,145,"male","hispanic",NA,95.999,NA,2
5539,35000,71,180,"male","other",NA,27.716,NA,11
5540,35000,62,215,"female","other",NA,96.626,NA,12
5541,180331,75,195,"male","other",NA,97.379,NA,7
5544,25000,66,170,"female","other",18,93.837,NA,12
5545,45000,72,185,"male","other",NA,35.799,NA,11
5546,30000,68,150,"male","other",NA,93.711,NA,9
5551,30000,70,NA,"female","other",NA,86.224,NA,9
5552,57000,74,190,"male","other",16,60.757,NA,5
5553,46000,74,220,"male","other",NA,65.937,NA,5
5554,28000,70,187,"male","black",15,41.945,750,4
5556,30000,66,250,"male","other",14,62.255,NA,7
5557,10000,72,170,"male","other",NA,47.312,NA,2
5561,50000,NA,240,"male","other",NA,58.428,NA,11
5562,34000,64,123,"female","other",NA,90.951,NA,2
5566,35000,73,325,"male","other",NA,66.843,NA,8
5568,45000,77,340,"male","black",NA,8.281,NA,2
5569,6000,70,400,"male","black",14,23.695,NA,5
5571,45000,68,243,"female","other",NA,72.654,NA,11
5573,25825,68,179,"female","black",NA,39.912,NA,7
5574,20000,72,215,"male","black",NA,14.314,NA,3
5575,30000,62,196,"female","black",19,62.467,NA,3
5576,40000,67,195,"female","black",16,55.965,NA,12
5577,100000,74,157,"male","black",NA,29.879,NA,7
5578,45600,66,205,"female","black",NA,59.79,NA,1
5581,34000,75,235,"male","other",NA,87.024,NA,2
5584,17000,62,190,"female","other",NA,38.797,NA,11
5586,75000,72,260,"male","other",NA,14.849,NA,6
5587,0,63,145,"female","other",NA,43.564,NA,2
5589,40000,60,150,"female","black",NA,69.173,NA,6
5590,13000,64,175,"female","black",NA,8.829,NA,6
5591,31000,69,175,"male","black",NA,14.754,NA,2
5592,43000,73,220,"male","black",NA,1.778,NA,10
5594,16400,61,210,"female","other",NA,60.772,NA,2
5595,55000,73,280,"male","other",NA,77.177,NA,9
5596,4000,78,345,"male","black",NA,12.664,NA,9
5599,25000,74,235,"male","black",NA,3.279,NA,4
5602,14000,74,285,"male","black",NA,30.599,350,11
5604,65000,70,190,"male","black",NA,22.774,NA,8
5607,75000,73,190,"male","black",NA,44.283,650,12
5610,55000,68,166,"female","black",20,76.425,NA,9
5611,7000,70,143,"male","black",NA,20.859,650,5
5613,25000,67,185,"female","black",NA,29.593,NA,11
5614,52000,67,163,"male","other",14,48.117,NA,12
5615,7000,63,290,"female","other",16,54.834,NA,2
5616,25000,64,170,"female","other",NA,60.831,550,8
5617,30000,70,235,"male","other",NA,NA,NA,1
5618,13000,62,250,"female","other",NA,85.311,450,7
5620,30000,NA,125,"female","other",17,37.233,NA,9
5621,13000,64,199,"female","black",NA,43.971,NA,8
5622,40000,64,130,"female","black",NA,77.431,450,6
5623,16000,67,260,"female","black",NA,1.924,250,3
5625,42000,61,145,"female","black",17,7.662,550,4
5628,8000,61,200,"female","black",NA,42.899,NA,8
5629,15000,69,190,"male","black",NA,22.291,750,12
5632,30000,NA,NA,"female","black",NA,23.908,NA,3
5633,32000,60,130,"female","black",NA,NA,NA,3
5634,36000,67,234,"female","black",15,NA,NA,9
5637,26000,NA,160,"female","black",NA,15.79,NA,1
5638,18000,64,170,"female","black",NA,39.153,550,3
5639,35000,72,310,"male","black",15,51.707,NA,7
5640,96000,70,162,"male","black",NA,28.106,NA,10
5643,7000,75,330,"male","other",NA,NA,NA,3
5644,53500,64,128,"female","other",6,95.516,650,1
5645,21000,64,166,"female","other",NA,78.796,NA,5
5646,28000,68,170,"female","other",NA,NA,550,4
5647,15000,62,160,"female","other",NA,NA,450,2
5648,32000,66,178,"female","other",NA,NA,650,7
5649,23000,66,256,"female","other",16,NA,550,7
5651,11520,71,260,"male","hispanic",NA,23.468,NA,3
5652,28000,65,135,"male","hispanic",NA,68.093,NA,6
5654,95000,71,170,"male","other",16,NA,550,6
5657,20000,76,403,"male","other",NA,58.083,550,11
5660,11000,69,180,"male","black",NA,6.964,NA,10
5661,20380,62,110,"female","black",NA,61.984,450,7
5662,30000,69,170,"female","other",NA,NA,350,4
5664,26000,71,173,"female","other",NA,7.11,NA,10
5665,3872,70,132,"female","other",NA,NA,450,3
5671,39000,72,240,"male","other",NA,60.376,450,10
5672,65000,69,180,"female","other",NA,47.085,550,6
5675,10000,72,250,"male","other",13,NA,NA,7
5677,50000,64,140,"female","black",NA,39.562,NA,11
5681,3000,66,189,"female","other",13,27.083,NA,10
5682,60000,74,260,"male","other",NA,NA,NA,3
5683,1800,64,208,"female","other",NA,NA,NA,9
5687,52000,75,205,"male","other",NA,26.595,NA,3
5688,27000,63,190,"female","other",NA,10.478,NA,11
5692,30000,69,240,"male","other",NA,0,NA,5
5697,28000,66,230,"female","other",19,45.811,NA,11
5698,30000,NA,205,"male","other",NA,27.37,NA,11
5699,29000,72,245,"male","other",NA,19.505,450,6
5701,37000,72,222,"male","other",NA,24.969,NA,12
5702,23000,68,215,"female","other",16,42.797,NA,4
5708,30000,67,250,"female","other",18,29.237,NA,11
5710,45000,63,215,"female","other",NA,61.875,NA,5
5712,14400,67,136,"female","other",NA,NA,NA,2
5714,24000,66,180,"female","other",NA,18.845,NA,12
5715,20000,74,325,"male","other",NA,11.622,NA,10
5716,20000,76,400,"male","black",NA,22.176,NA,10
5718,25000,64,300,"female","other",NA,NA,NA,10
5720,10000,63,138,"female","other",NA,16.81,NA,1
5722,45000,63,220,"female","other",NA,40.55,NA,9
5723,46000,64,140,"male","other",NA,NA,NA,7
5724,45000,71,160,"male","black",NA,47.018,NA,1
5725,35000,63,135,"female","black",NA,42.162,NA,12
5726,10000,73,170,"male","black",NA,2.005,NA,7
5728,25000,52,135,"female","black",NA,17.434,NA,11
5729,29000,72,230,"male","other",NA,3.306,NA,4
5731,40000,73,295,"male","other",NA,32.989,NA,5
5733,21000,64,140,"female","black",NA,20.383,NA,4
5736,30000,69,155,"male","other",NA,25.709,NA,1
5741,6000,67,210,"female","other",NA,60.091,NA,3
5743,110000,71,275,"male","other",NA,93.884,NA,12
5744,80000,71,170,"male","other",NA,62.984,NA,12
5746,21000,70,204,"male","black",17,51.604,NA,3
5747,25000,71,265,"male","other",NA,NA,NA,4
5749,10000,73,185,"male","other",NA,37.228,NA,8
5751,80000,73,220,"male","other",NA,16.123,NA,8
5753,11000,63,111,"female","other",NA,39.885,NA,6
5754,50000,72,215,"male","other",NA,NA,NA,11
5756,65000,68,190,"male","other",NA,NA,NA,9
5757,15000,63,140,"female","other",18,51.239,NA,9
5758,20000,72,155,"male","other",NA,NA,NA,4
5760,4000,71,135,"male","black",13,NA,NA,11
5762,25000,66,190,"female","black",14,NA,NA,5
5763,36000,66,120,"female","black",19,68.16,NA,8
5764,13000,61,120,"female","black",15,27.565,NA,4
5765,50000,68,183,"male","black",NA,30.252,NA,1
5766,60000,67,200,"male","black",NA,16.655,NA,9
5769,65,67,175,"male","black",NA,86.409,NA,8
5771,47000,66,180,"male","black",NA,68.353,NA,10
5772,73000,64,235,"female","black",NA,45.439,NA,10
5773,10000,65,155,"female","black",NA,12.863,NA,1
5774,7000,65,173,"male","black",NA,NA,NA,1
5775,10000,59,156,"female","other",NA,NA,NA,12
5776,38000,65,175,"male","other",NA,25.586,NA,10
5777,60000,71,161,"male","other",NA,58.798,NA,8
5778,23000,62,118,"female","other",20,84.26,NA,11
5779,90000,71,165,"male","other",NA,NA,NA,8
5780,7000,NA,220,"male","black",NA,NA,NA,10
5781,30000,NA,160,"male","black",NA,0.583,NA,6
5782,60000,NA,234,"male","black",NA,4.127,650,11
5783,13000,66,185,"female","other",15,57.991,NA,1
5784,70000,69,205,"male","other",NA,NA,NA,11
5786,58000,72,280,"male","black",NA,23.453,250,10
5788,13000,59,125,"female","black",NA,4.633,NA,7
5790,19000,70,288,"male","other",NA,75.42,650,9
5791,3662,73,245,"male","other",NA,4.933,NA,7
5793,25000,67,150,"male","other",NA,38.047,NA,8
5794,50000,74,255,"male","other",NA,38.04,NA,9
5798,53000,66,170,"male","other",NA,94.121,NA,9
5801,22000,67,200,"female","other",13,72.802,NA,12
5802,35000,76,325,"male","other",20,75.514,NA,12
5804,10000,67,160,"male","black",NA,1.433,NA,11
5806,50000,73,220,"male","black",NA,16.038,NA,9
5808,8000,73,250,"female","black",14,26.127,NA,3
5809,11000,78,280,"male","black",NA,15.245,NA,2
5816,32000,70,200,"male","black",NA,6.117,NA,1
5818,24700,71,280,"female","black",NA,51.481,NA,8
5822,28000,71,178,"female","black",NA,0.959,NA,3
5824,15000,NA,55,"female","black",NA,NA,NA,2
5826,23000,65,156,"female","black",NA,0.48,NA,9
5830,18000,66,274,"female","black",NA,10.948,NA,1
5833,2000,70,200,"male","black",NA,0.169,NA,5
5836,29000,66,194,"female","other",NA,61.206,NA,6
5838,30000,69,180,"male","other",NA,65.092,NA,9
5839,38000,62,183,"female","other",NA,63.464,NA,9
5840,25000,65,135,"female","black",NA,29.126,NA,3
5843,3600,63,180,"female","black",NA,50.816,NA,8
5845,2600,62,130,"female","black",NA,7.615,NA,1
5846,10000,62,189,"female","black",NA,12.204,NA,3
5851,25000,67,260,"female","black",NA,9.581,NA,10
5855,24000,67,228,"female","black",17,29.922,NA,8
5856,24000,67,250,"female","other",NA,NA,NA,10
5857,30000,72,150,"male","other",NA,NA,NA,11
5859,30000,67,149,"female","other",NA,61.063,NA,11
5860,33010,63,258,"female","other",20,91.935,NA,3
5861,87099,68,158,"male","other",NA,97.131,550,4
5863,38000,66,200,"female","other",17,80.267,NA,6
5867,30000,72,150,"male","other",NA,57.064,NA,10
5868,27000,72,210,"male","other",15,74.92,NA,12
5869,52000,70,220,"male","other",NA,8.571,NA,9
5871,40000,66,123,"female","other",NA,NA,750,12
5875,23000,61,105,"female","other",NA,39.162,NA,6
5876,24000,71,160,"male","other",NA,NA,350,2
5879,29000,63,201,"female","other",18,49.456,450,12
5880,100000,62,125,"female","other",NA,78.834,550,6
5881,20000,68,260,"female","other",NA,41.692,450,6
5882,24000,69,175,"male","other",NA,NA,NA,10
5883,93200,72,165,"male","other",17,95.312,650,1
5884,23000,63,135,"female","other",14,73.256,550,7
5886,42000,63,140,"female","other",16,69.038,NA,8
5888,22000,60,135,"female","other",NA,NA,NA,1
5889,16000,65,162,"female","hispanic",NA,NA,NA,1
5890,25000,67,280,"female","black",16,35.645,350,6
5891,43000,67,123,"female","black",NA,46.971,NA,1
5892,26500,63,169,"female","other",13,50.175,NA,3
5894,20000,69,230,"male","hispanic",NA,15.952,NA,8
5895,20000,68,270,"female","hispanic",NA,81.311,NA,8
5896,25000,68,135,"male","other",NA,14.553,NA,1
5897,50000,61,126,"female","black",NA,8.482,NA,4
5899,29000,71,215,"male","black",NA,19.904,NA,12
5901,23000,NA,240,"female","other",NA,13.244,NA,10
5902,5000,65,150,"female","black",NA,17.24,NA,5
5908,90000,72,210,"male","other",NA,64.22,550,11
5909,41000,70,165,"female","other",NA,65.453,650,4
5912,30000,67,135,"female","other",NA,58.351,450,2
5913,25000,72,208,"male","black",13,NA,NA,11
5914,25000,67,232,"female","black",NA,3.283,NA,8
5915,50000,65,184,"female","black",17,60.806,NA,1
5916,17000,65,290,"female","black",17,23.191,350,5
5919,6000,67,221,"female","black",NA,1.264,NA,12
5920,10000,71,155,"male","black",NA,2.596,NA,5
5921,38000,67,170,"male","other",NA,NA,NA,6
5922,180331,71,210,"male","black",NA,40.193,550,1
5923,53000,73,155,"male","black",NA,24.088,450,4
5924,54000,75,255,"male","black",NA,46.503,250,1
5925,25000,64,160,"female","black",NA,27.087,350,1
5928,1326,66,107,"female","black",NA,34.232,450,5
5929,1500,66,182,"female","black",10,14.629,NA,3
5931,30000,73,300,"male","black",NA,49.658,NA,11
5934,7000,64,301,"female","black",NA,6.698,NA,12
5935,2000,67,200,"male","black",NA,24.829,NA,8
5936,12000,70,250,"male","black",14,12.917,550,5
5938,20000,63,135,"female","black",13,27.554,NA,4
5939,35000,62,170,"female","black",NA,29.6,350,6
5940,5000,69,190,"male","black",NA,NA,NA,7
5941,9983,73,260,"male","black",NA,96.148,650,3
5942,13000,65,158,"female","black",NA,31.964,NA,9
5943,15000,63,260,"female","black",NA,17.762,NA,5
5944,28000,64,130,"female","black",14,55.006,750,11
5945,30000,62,215,"female","black",13,80.745,NA,12
5946,22000,68,300,"female","black",NA,74.61,450,12
5947,15000,72,185,"male","black",NA,41.382,NA,12
5948,45000,72,200,"male","black",NA,18.055,NA,5
5950,38000,68,NA,"male","black",NA,62.671,450,4
5951,38000,64,235,"female","black",NA,81.669,450,3
5952,80000,72,245,"male","black",NA,30.261,350,7
5953,180331,67,200,"male","black",NA,39.319,NA,1
5955,10000,63,143,"female","black",NA,NA,NA,2
5957,42000,64,187,"female","black",NA,59.822,450,9
5958,39000,60,150,"female","black",17,57.852,450,5
5959,18000,66,170,"male","black",NA,37.494,NA,8
5960,1500,62,185,"female","black",14,24.204,NA,12
5961,36000,73,260,"male","black",13,23.181,NA,8
5965,16000,67,275,"female","black",NA,59.006,450,9
5966,52000,66,140,"female","other",NA,56.592,550,8
5969,44000,75,200,"male","other",NA,16.297,NA,2
5971,35000,60,125,"female","other",NA,72.85,NA,8
5972,29000,64,186,"female","other",16,32.311,350,10
5974,35000,65,125,"female","other",19,33.141,450,10
5975,34000,67,187,"female","other",NA,NA,450,7
5976,23000,67,240,"male","other",17,NA,450,12
5978,40000,69,140,"female","other",NA,63.365,450,2
5980,75000,67,160,"female","other",NA,41.186,NA,11
5983,50000,67,212,"male","black",15,9.399,NA,2
5984,6700,73,180,"male","black",12,11.402,NA,10
5986,26000,67,150,"male","black",NA,24.651,NA,11
5987,30000,67,59,"female","black",15,41.673,NA,9
5988,65000,62,235,"female","black",NA,72.227,750,3
5992,15000,66,142,"female","black",15,10.521,250,5
5994,11000,66,200,"female","black",NA,18.651,NA,7
5997,11000,73,170,"male","black",NA,2.699,NA,2
5999,38000,69,165,"male","black",NA,15.03,350,12
6000,60000,71,160,"male","other",NA,77.568,550,12
6001,35000,71,160,"male","other",NA,51.472,NA,12
6002,12500,70,250,"male","other",14,79.098,450,7
6003,105000,69,186,"male","hispanic",NA,79.187,550,4
6004,22000,69,320,"male","other",NA,56.481,NA,6
6005,60000,64,115,"female","other",NA,66.139,450,4
6007,20000,64,120,"female","black",NA,15.379,450,7
6008,5000,65,225,"female","black",NA,1.87,NA,2
6009,5000,66,125,"male","black",NA,3.951,NA,6
6012,2000,66,130,"female","black",NA,4.179,450,4
6016,5000,63,165,"female","black",13,19.275,NA,5
6018,23000,73,260,"male","black",14,17.732,NA,12
6020,37000,72,145,"male","other",NA,10.965,NA,8
6022,33000,67,135,"male","other",NA,31.584,NA,10
6023,5500,74,210,"male","other",NA,98.003,650,10
6027,17000,65,178,"female","other",NA,92.219,NA,6
6030,43000,64,182,"female","other",20,69.921,NA,6
6031,12000,NA,160,"male","other",NA,NA,NA,4
6032,15000,67,162,"female","other",NA,18.636,NA,10
6033,13600,60,125,"female","other",NA,NA,NA,10
6034,28000,64,172,"female","other",NA,22.459,NA,9
6035,18873,63,135,"female","other",NA,32.865,NA,2
6036,20000,62,120,"female","other",NA,24.482,NA,2
6037,17000,72,250,"male","other",NA,45.939,NA,10
