"name","year","month","day","hour","lat","long","pressure","wind","type","seasday"
"Josephine",1996,10,9,12,42.5,-68,980,45,"Extratropical",131
"Josephine",1996,10,9,18,44.5,-65.5,984,45,"Extratropical",131
"Josephine",1996,10,10,0,46.5,-62.5,985,45,"Extratropical",132
"Josephine",1996,10,10,6,48.5,-58,985,45,"Extratropical",132
"Josephine",1996,10,10,12,49.5,-55,983,45,"Extratropical",132
"Josephine",1996,10,10,18,50.5,-50,984,45,"Extratropical",132
"Josephine",1996,10,11,0,51,-44,984,45,"Extratropical",133
"Josephine",1996,10,11,6,51,-38,986,45,"Extratropical",133
"Josephine",1996,10,11,12,51,-32,988,45,"Extratropical",133
"Josephine",1996,10,11,18,51,-26,989,45,"Extratropical",133
"Josephine",1996,10,12,0,51,-21,985,45,"Extratropical",134
"Josephine",1996,10,12,6,51,-18,980,45,"Extratropical",134
"Josephine",1996,10,12,12,51.5,-16.5,982,45,"Extratropical",134
"Josephine",1996,10,12,18,52.5,-15.5,977,50,"Extratropical",134
"Josephine",1996,10,13,0,53,-15.5,973,55,"Extratropical",135
"Josephine",1996,10,13,6,53.5,-15.5,971,60,"Extratropical",135
"Josephine",1996,10,13,12,54,-15.5,972,55,"Extratropical",135
"Josephine",1996,10,13,18,55.5,-15.5,977,50,"Extratropical",135
"Josephine",1996,10,14,0,57.5,-16,982,45,"Extratropical",136
"Josephine",1996,10,14,6,60,-18,977,45,"Extratropical",136
"Josephine",1996,10,14,12,61,-20,972,45,"Extratropical",136
"Josephine",1996,10,14,18,62,-22,970,45,"Extratropical",136
"Josephine",1996,10,15,0,62.5,-24,972,45,"Extratropical",137
"Josephine",1996,10,15,6,63,-26,978,45,"Extratropical",137
"Josephine",1996,10,15,12,63,-28,983,40,"Extratropical",137
"Josephine",1996,10,15,18,63,-29.5,988,35,"Extratropical",137
"Josephine",1996,10,16,0,63,-30.5,992,30,"Extratropical",138
"Kyle",1996,10,11,12,17.3,-86.5,1006,30,"Tropical Depression",133
"Kyle",1996,10,11,18,16.9,-87.1,1002,45,"Tropical Storm",133
"Kyle",1996,10,12,0,16.6,-87.5,1001,45,"Tropical Storm",134
"Kyle",1996,10,12,6,16.3,-87.8,1004,35,"Tropical Storm",134
"Kyle",1996,10,12,12,16,-88.1,1008,30,"Tropical Depression",134
"Kyle",1996,10,12,18,15.7,-88.4,1012,25,"Tropical Depression",134
"Lili",1996,10,14,12,12.8,-80.4,1006,25,"Tropical Depression",136
"Lili",1996,10,14,18,13.4,-80.9,1005,25,"Tropical Depression",136
"Lili",1996,10,15,0,14.1,-81.4,1005,25,"Tropical Depression",137
"Lili",1996,10,15,6,14.8,-81.9,1005,25,"Tropical Depression",137
"Lili",1996,10,15,12,15.4,-82.5,1004,30,"Tropical Depression",137
"Lili",1996,10,15,18,16.1,-83.1,1003,30,"Tropical Depression",137
"Lili",1996,10,16,0,16.8,-83.5,999,30,"Tropical Depression",138
"Lili",1996,10,16,6,17.5,-83.8,998,35,"Tropical Storm",138
"Lili",1996,10,16,12,18.2,-83.8,998,45,"Tropical Storm",138
"Lili",1996,10,16,18,18.3,-84.5,996,50,"Tropical Storm",138
"Lili",1996,10,17,0,18.2,-84.2,992,55,"Tropical Storm",139
"Lili",1996,10,17,6,18.8,-83.7,990,60,"Tropical Storm",139
"Lili",1996,10,17,12,19.6,-83.5,987,65,"Hurricane",139
"Lili",1996,10,17,18,20.5,-83.1,984,70,"Hurricane",139
"Lili",1996,10,18,0,21.3,-82.8,982,70,"Hurricane",140
"Lili",1996,10,18,6,21.8,-82.2,980,75,"Hurricane",140
"Lili",1996,10,18,12,22.4,-81.5,975,85,"Hurricane",140
"Lili",1996,10,18,18,22.5,-80,975,80,"Hurricane",140
"Lili",1996,10,19,0,23,-78.2,975,85,"Hurricane",141
"Lili",1996,10,19,6,23.5,-76.2,970,90,"Hurricane",141
"Lili",1996,10,19,12,24.4,-74,960,100,"Hurricane",141
"Lili",1996,10,19,18,25.5,-71.5,962,90,"Hurricane",141
"Lili",1996,10,20,0,26.9,-69,964,80,"Hurricane",142
"Lili",1996,10,20,6,28.3,-67,968,80,"Hurricane",142
"Lili",1996,10,20,12,29.6,-65,960,85,"Hurricane",142
"Lili",1996,10,20,18,30.7,-62.9,970,75,"Hurricane",142
"Lili",1996,10,21,0,31.9,-60.8,980,75,"Hurricane",143
"Lili",1996,10,21,6,33,-59.1,985,70,"Hurricane",143
"Lili",1996,10,21,12,33.7,-57.9,986,65,"Hurricane",143
"Lili",1996,10,21,18,34,-57,987,65,"Hurricane",143
"Lili",1996,10,22,0,34,-55.9,987,65,"Hurricane",144
"Lili",1996,10,22,6,33.8,-55.2,987,65,"Hurricane",144
"Lili",1996,10,22,12,33.7,-54.6,987,65,"Hurricane",144
"Lili",1996,10,22,18,33.5,-54,987,65,"Hurricane",144
"Lili",1996,10,23,0,33.4,-53.9,987,65,"Hurricane",145
"Lili",1996,10,23,6,33.2,-53.8,985,65,"Hurricane",145
"Lili",1996,10,23,12,33.1,-53.7,981,65,"Hurricane",145
"Lili",1996,10,23,18,33.3,-53.2,979,70,"Hurricane",145
"Lili",1996,10,24,0,33.7,-52.8,979,70,"Hurricane",146
"Lili",1996,10,24,6,34,-52.5,979,70,"Hurricane",146
"Lili",1996,10,24,12,34,-51.9,979,70,"Hurricane",146
"Lili",1996,10,24,18,34.1,-51.2,979,75,"Hurricane",146
"Lili",1996,10,25,0,34.3,-49.9,977,80,"Hurricane",147
"Lili",1996,10,25,6,35,-47.8,973,80,"Hurricane",147
"Lili",1996,10,25,12,35.8,-45.4,970,85,"Hurricane",147
"Lili",1996,10,25,18,37.2,-43.3,971,80,"Hurricane",147
"Lili",1996,10,26,0,38.1,-41,975,75,"Hurricane",148
"Lili",1996,10,26,6,39.2,-38.8,978,70,"Hurricane",148
"Lili",1996,10,26,12,40.5,-35.8,979,65,"Hurricane",148
"Lili",1996,10,26,18,42.3,-33.2,980,60,"Tropical Storm",148
"Lili",1996,10,27,0,44.3,-30.5,978,55,"Tropical Storm",149
"Lili",1996,10,27,6,46.3,-27.2,980,55,"Extratropical",149
"Lili",1996,10,27,12,48.2,-23.1,978,55,"Extratropical",149
"Lili",1996,10,27,18,50.3,-19,973,55,"Extratropical",149
"Lili",1996,10,28,0,52.5,-15.5,973,55,"Extratropical",150
"Lili",1996,10,28,6,53.8,-12,973,55,"Extratropical",150
"Lili",1996,10,28,12,54,-7.5,970,55,"Extratropical",150
"Lili",1996,10,28,18,54.5,-3.5,970,55,"Extratropical",150
"Lili",1996,10,29,0,54,1,976,55,"Extratropical",151
"Marco",1996,11,13,12,10.5,-77.5,1009,20,"Extratropical",166
"Marco",1996,11,13,18,11.3,-78,1009,20,"Extratropical",166
"Marco",1996,11,14,0,12,-78.5,1009,20,"Extratropical",167
"Marco",1996,11,14,6,12.8,-78.9,1009,20,"Extratropical",167
"Marco",1996,11,14,12,13.5,-79,1008,20,"Extratropical",167
"Marco",1996,11,14,18,14,-79,1008,20,"Extratropical",167
"Marco",1996,11,15,0,14.3,-79,1008,20,"Extratropical",168
"Marco",1996,11,15,6,14.7,-79,1008,20,"Extratropical",168
"Marco",1996,11,15,12,15,-79,1008,20,"Extratropical",168
"Marco",1996,11,15,18,15.5,-79,1008,20,"Extratropical",168
"Marco",1996,11,16,0,15.8,-79,1008,20,"Extratropical",169
"Marco",1996,11,16,6,16.2,-79,1008,20,"Extratropical",169
"Marco",1996,11,16,12,16.5,-79,1007,25,"Extratropical",169
"Marco",1996,11,16,18,17,-79,1007,30,"Tropical Depression",169
"Marco",1996,11,17,0,16.8,-79.8,1007,30,"Tropical Depression",170
"Marco",1996,11,17,6,16.3,-80.5,1007,30,"Tropical Depression",170
"Marco",1996,11,17,12,15.8,-80.8,1007,30,"Tropical Depression",170
"Marco",1996,11,17,18,15,-81,1006,30,"Tropical Depression",170
"Marco",1996,11,18,0,14.9,-81,1006,30,"Tropical Depression",171
"Marco",1996,11,18,6,14.7,-81,1005,30,"Tropical Depression",171
"Marco",1996,11,18,12,14.6,-81,1004,30,"Tropical Depression",171
"Marco",1996,11,18,18,14.5,-81,1003,30,"Tropical Depression",171
"Marco",1996,11,19,0,14.2,-81,1001,30,"Tropical Depression",172
"Marco",1996,11,19,6,13.8,-80.9,998,35,"Tropical Storm",172
"Marco",1996,11,19,12,13.5,-80.7,997,45,"Tropical Storm",172
"Marco",1996,11,19,18,13.5,-80.2,995,55,"Tropical Storm",172
"Marco",1996,11,20,0,13.8,-79.5,990,60,"Tropical Storm",173
"Marco",1996,11,20,6,13.8,-78.5,983,65,"Tropical Storm",173
"Marco",1996,11,20,12,14.2,-77.8,989,65,"Tropical Storm",173
"Marco",1996,11,20,18,14.6,-77.4,1000,45,"Tropical Storm",173
"Marco",1996,11,21,0,14.9,-77.1,1000,45,"Tropical Storm",174
"Marco",1996,11,21,6,15.1,-76.8,995,45,"Tropical Storm",174
"Marco",1996,11,21,12,15.3,-76.6,993,50,"Tropical Storm",174
"Marco",1996,11,21,18,15.6,-76.5,995,50,"Tropical Storm",174
"Marco",1996,11,22,0,15.8,-76.3,992,55,"Tropical Storm",175
"Marco",1996,11,22,6,15.9,-76,985,55,"Tropical Storm",175
"Marco",1996,11,22,12,15.9,-75.4,987,60,"Tropical Storm",175
"Marco",1996,11,22,18,15.9,-75,995,50,"Tropical Storm",175
"Marco",1996,11,23,0,16,-74.7,995,45,"Tropical Storm",176
"Marco",1996,11,23,6,15.9,-74.5,995,35,"Tropical Storm",176
"Marco",1996,11,23,12,15.7,-74.5,995,35,"Tropical Storm",176
"Marco",1996,11,23,18,15.6,-74.8,1000,30,"Tropical Depression",176
"Marco",1996,11,24,0,15.8,-76,1002,30,"Tropical Depression",177
"Marco",1996,11,24,6,15.9,-77,1003,30,"Tropical Depression",177
"Marco",1996,11,24,12,16,-78,1003,35,"Tropical Storm",177
"Marco",1996,11,24,18,16,-78.9,1003,35,"Tropical Storm",177
"Marco",1996,11,25,0,16.7,-80.2,1002,45,"Tropical Storm",178
"Marco",1996,11,25,6,17.5,-81.5,1002,50,"Tropical Storm",178
"Marco",1996,11,25,12,18.3,-82.6,1001,55,"Tropical Storm",178
"Marco",1996,11,25,18,19.2,-83.5,1009,45,"Tropical Storm",178
"Marco",1996,11,26,0,19.7,-84,1009,40,"Tropical Storm",179
"Marco",1996,11,26,6,20.1,-84.4,1010,35,"Tropical Storm",179
"Marco",1996,11,26,12,20.1,-84.3,1010,30,"Tropical Depression",179
"Marco",1996,11,26,18,19.6,-84.8,1010,25,"Tropical Depression",179
"Ana",1997,6,30,12,32,-77.2,1013,30,"Tropical Depression",30
"Ana",1997,6,30,18,32,-76.6,1011,30,"Tropical Depression",30
"Ana",1997,7,1,0,31.9,-76,1009,30,"Tropical Depression",31
"Ana",1997,7,1,6,31.8,-75.4,1006,35,"Tropical Storm",31
"Ana",1997,7,1,12,31.7,-74.6,1004,40,"Tropical Storm",31
"Ana",1997,7,1,18,31.4,-73.8,1002,40,"Tropical Storm",31
"Ana",1997,7,2,0,31.4,-72.9,1000,40,"Tropical Storm",32
"Ana",1997,7,2,6,31.7,-72,1000,35,"Tropical Storm",32
"Ana",1997,7,2,12,32.1,-71.2,1000,35,"Tropical Storm",32
"Ana",1997,7,2,18,32.7,-70.5,1000,35,"Tropical Storm",32
"Ana",1997,7,3,0,33.5,-69.8,1001,35,"Tropical Storm",33
"Ana",1997,7,3,6,34.4,-69.2,1001,35,"Tropical Storm",33
"Ana",1997,7,3,12,35.2,-68.4,1002,35,"Tropical Storm",33
"Ana",1997,7,3,18,36.1,-67.5,1002,30,"Tropical Depression",33
"Ana",1997,7,4,0,36.9,-66.2,1003,25,"Tropical Depression",34
"Ana",1997,7,4,6,37.7,-64.5,1003,25,"Extratropical",34
"Ana",1997,7,4,12,38.4,-62.4,1004,25,"Extratropical",34
"Ana",1997,7,4,18,39.5,-59.5,1004,25,"Extratropical",34
"Ana",1997,7,5,0,41,-58,1005,25,"Extratropical",35
"Bill",1997,7,11,6,30.4,-69.9,1014,30,"Tropical Depression",41
"Bill",1997,7,11,12,31.8,-68.9,1013,40,"Tropical Storm",41
"Bill",1997,7,11,18,33.1,-67.6,1010,45,"Tropical Storm",41
"Bill",1997,7,12,0,34.7,-65.8,1005,50,"Tropical Storm",42
"Bill",1997,7,12,6,36.3,-63.6,995,60,"Tropical Storm",42
"Bill",1997,7,12,12,37.9,-61.1,987,65,"Hurricane",42
"Bill",1997,7,12,18,39.6,-58.4,987,65,"Hurricane",42
"Bill",1997,7,13,0,41.6,-55.4,990,60,"Tropical Storm",43
"Bill",1997,7,13,6,44,-53,990,40,"Extratropical",43
"Claudette",1997,7,13,0,31.3,-73.6,1012,25,"Extratropical",43
"Claudette",1997,7,13,6,31.3,-73.3,1011,25,"Tropical Depression",43
"Claudette",1997,7,13,12,31.6,-73.1,1008,30,"Tropical Depression",43
"Claudette",1997,7,13,18,31.9,-73,1004,40,"Tropical Storm",43
"Claudette",1997,7,14,0,32.3,-73,1003,40,"Tropical Storm",44
"Claudette",1997,7,14,6,32.7,-72.9,1003,40,"Tropical Storm",44
"Claudette",1997,7,14,12,33.4,-72.7,1004,40,"Tropical Storm",44
"Claudette",1997,7,14,18,34,-72.6,1005,40,"Tropical Storm",44
"Claudette",1997,7,15,0,34.9,-71.8,1005,35,"Tropical Storm",45
"Claudette",1997,7,15,6,35.6,-70.9,1006,35,"Tropical Storm",45
"Claudette",1997,7,15,12,36.2,-69.3,1009,40,"Tropical Storm",45
"Claudette",1997,7,15,18,36.6,-67.2,1009,35,"Tropical Storm",45
"Claudette",1997,7,16,0,36.7,-64.9,1009,30,"Tropical Depression",46
"Claudette",1997,7,16,6,36.6,-62.7,1006,35,"Tropical Storm",46
"Claudette",1997,7,16,12,36.3,-60.5,1007,35,"Tropical Storm",46
"Claudette",1997,7,16,18,35.9,-57.9,1009,30,"Extratropical",46
"Danny",1997,7,16,12,27.4,-92.6,1013,25,"Tropical Depression",46
"Danny",1997,7,16,18,27.5,-92.5,1013,30,"Tropical Depression",46
"Danny",1997,7,17,0,27.7,-92.3,1011,30,"Tropical Depression",47
"Danny",1997,7,17,6,27.9,-92,1007,30,"Tropical Depression",47
"Danny",1997,7,17,12,28.3,-91.4,1003,40,"Tropical Storm",47
"Danny",1997,7,17,18,28.6,-91,1002,50,"Tropical Storm",47
"Danny",1997,7,18,0,28.9,-90.2,997,55,"Tropical Storm",48
"Danny",1997,7,18,6,29.2,-89.9,992,65,"Hurricane",48
"Danny",1997,7,18,12,29.5,-89.4,990,70,"Hurricane",48
"Danny",1997,7,18,18,29.7,-89,988,70,"Hurricane",48
"Danny",1997,7,19,0,29.8,-88.4,984,70,"Hurricane",49
"Danny",1997,7,19,6,30.1,-88.1,987,65,"Hurricane",49
"Danny",1997,7,19,12,30.3,-88,984,70,"Hurricane",49
"Danny",1997,7,19,18,30.4,-87.9,986,65,"Hurricane",49
"Danny",1997,7,20,0,30.3,-87.6,991,60,"Tropical Storm",50
"Danny",1997,7,20,6,30.4,-87.5,998,45,"Tropical Storm",50
"Danny",1997,7,20,12,30.6,-87.4,1001,35,"Tropical Storm",50
"Danny",1997,7,20,18,30.8,-87.4,1004,30,"Tropical Depression",50
"Danny",1997,7,21,0,31,-87.5,1006,25,"Tropical Depression",51
"Danny",1997,7,21,6,31.3,-87.6,1009,20,"Tropical Depression",51
"Danny",1997,7,21,12,31.7,-87.6,1010,20,"Tropical Depression",51
"Danny",1997,7,21,18,32.1,-87.2,1011,20,"Tropical Depression",51
"Danny",1997,7,22,0,32.9,-87.1,1011,20,"Tropical Depression",52
"Danny",1997,7,22,6,33.2,-86.8,1012,20,"Tropical Depression",52
"Danny",1997,7,22,12,33.4,-86.6,1013,20,"Tropical Depression",52
"Danny",1997,7,22,18,33.7,-86.3,1013,20,"Tropical Depression",52
"Danny",1997,7,23,0,34,-86,1012,20,"Tropical Depression",53
"Danny",1997,7,23,6,34.1,-85.2,1012,20,"Tropical Depression",53
"Danny",1997,7,23,12,34.2,-84.5,1012,20,"Tropical Depression",53
"Danny",1997,7,23,18,34.3,-83.7,1012,20,"Tropical Depression",53
"Danny",1997,7,24,0,34.4,-82.4,1012,20,"Tropical Depression",54
"Danny",1997,7,24,6,34.6,-80.7,1010,20,"Tropical Depression",54
"Danny",1997,7,24,12,35.2,-79.2,1004,30,"Tropical Depression",54
"Danny",1997,7,24,18,36.4,-76.7,1000,40,"Tropical Storm",54
"Danny",1997,7,25,0,37.5,-73.5,996,50,"Tropical Storm",55
"Danny",1997,7,25,6,38.6,-71.6,995,50,"Tropical Storm",55
"Danny",1997,7,25,12,40,-70.4,995,50,"Tropical Storm",55
"Danny",1997,7,25,18,40.7,-69.9,994,50,"Tropical Storm",55
"Danny",1997,7,26,0,40.7,-69.6,995,45,"Tropical Storm",56
"Danny",1997,7,26,6,40.4,-68,998,45,"Extratropical",56
"Danny",1997,7,26,12,40.6,-65.6,1003,40,"Extratropical",56
"Danny",1997,7,26,18,41,-63,1004,40,"Extratropical",56
"Danny",1997,7,27,0,41.7,-60.4,1004,40,"Extratropical",57
"Danny",1997,7,27,6,42.8,-56,1004,40,"Extratropical",57
"Danny",1997,7,27,12,44,-48,1005,30,"Extratropical",57
"Erika",1997,9,3,6,10.9,-44.1,1006,30,"Tropical Depression",95
"Erika",1997,9,3,12,11.5,-45.5,1005,30,"Tropical Depression",95
"Erika",1997,9,3,18,12.3,-47.1,1004,35,"Tropical Storm",95
"Erika",1997,9,4,0,13.1,-48.5,1002,40,"Tropical Storm",96
"Erika",1997,9,4,6,13.9,-49.9,1001,50,"Tropical Storm",96
"Erika",1997,9,4,12,14.6,-51.7,1000,55,"Tropical Storm",96
"Erika",1997,9,4,18,15.2,-53.7,999,65,"Hurricane",96
"Erika",1997,9,5,0,15.6,-55.3,998,65,"Hurricane",97
"Erika",1997,9,5,6,16,-56.4,997,65,"Hurricane",97
"Erika",1997,9,5,12,16.4,-57.4,996,65,"Hurricane",97
"Erika",1997,9,5,18,17,-58.3,990,65,"Hurricane",97
"Erika",1997,9,6,0,17.5,-59.2,988,65,"Hurricane",98
"Erika",1997,9,6,6,18.1,-60,986,70,"Hurricane",98
"Erika",1997,9,6,12,18.6,-60.9,982,70,"Hurricane",98
"Erika",1997,9,6,18,19,-61.7,980,75,"Hurricane",98
"Erika",1997,9,7,0,19.4,-62.4,979,75,"Hurricane",99
"Erika",1997,9,7,6,19.7,-62.8,978,75,"Hurricane",99
"Erika",1997,9,7,12,20.2,-63.1,975,75,"Hurricane",99
"Erika",1997,9,7,18,20.6,-63.2,970,90,"Hurricane",99
"Erika",1997,9,8,0,21.2,-63.2,966,95,"Hurricane",100
"Erika",1997,9,8,6,21.8,-63.2,961,100,"Hurricane",100
"Erika",1997,9,8,12,22.5,-62.9,957,105,"Hurricane",100
"Erika",1997,9,8,18,23.2,-62.5,952,110,"Hurricane",100
"Erika",1997,9,9,0,24.1,-62,948,110,"Hurricane",101
"Erika",1997,9,9,6,25.2,-61.4,946,110,"Hurricane",101
"Erika",1997,9,9,12,26.5,-60.8,947,110,"Hurricane",101
"Erika",1997,9,9,18,27.9,-60.2,951,110,"Hurricane",101
"Erika",1997,9,10,0,29.3,-59.6,955,105,"Hurricane",102
"Erika",1997,9,10,6,30.8,-58.9,960,100,"Hurricane",102
"Erika",1997,9,10,12,32.2,-58.3,965,95,"Hurricane",102
"Erika",1997,9,10,18,33.6,-57.5,970,90,"Hurricane",102
"Erika",1997,9,11,0,34.8,-56.4,973,80,"Hurricane",103
"Erika",1997,9,11,6,35.7,-55.1,977,75,"Hurricane",103
"Erika",1997,9,11,12,36.4,-53.6,984,70,"Hurricane",103
"Erika",1997,9,11,18,37.1,-51.9,988,65,"Hurricane",103
"Erika",1997,9,12,0,37.6,-49.9,990,60,"Tropical Storm",104
"Erika",1997,9,12,6,38,-48,994,55,"Tropical Storm",104
"Erika",1997,9,12,12,38.5,-46.2,995,55,"Tropical Storm",104
"Erika",1997,9,12,18,38.9,-44.9,995,50,"Tropical Storm",104
"Erika",1997,9,13,0,39,-44,995,45,"Tropical Storm",105
"Erika",1997,9,13,6,38.9,-43.2,995,45,"Tropical Storm",105
"Erika",1997,9,13,12,38.5,-42.3,995,45,"Tropical Storm",105
"Erika",1997,9,13,18,38.1,-41.3,995,45,"Tropical Storm",105
"Erika",1997,9,14,0,37.8,-40.2,995,45,"Tropical Storm",106
"Erika",1997,9,14,6,37.6,-39.1,992,50,"Tropical Storm",106
"Erika",1997,9,14,12,37.6,-37.9,989,55,"Tropical Storm",106
"Erika",1997,9,14,18,37.8,-36.5,987,55,"Tropical Storm",106
"Erika",1997,9,15,0,38.2,-35,984,60,"Tropical Storm",107
"Erika",1997,9,15,6,38.9,-33.4,984,55,"Tropical Storm",107
"Erika",1997,9,15,12,39.7,-31.7,983,50,"Tropical Storm",107
"Erika",1997,9,15,18,40.9,-29.9,984,50,"Tropical Storm",107
"Erika",1997,9,16,0,42.2,-28.2,985,50,"Extratropical",108
"Erika",1997,9,16,6,43.5,-26.5,987,50,"Extratropical",108
"Erika",1997,9,16,12,45,-24.5,989,50,"Extratropical",108
"Erika",1997,9,16,18,46,-22.5,991,55,"Extratropical",108
"Erika",1997,9,17,0,46.8,-21,993,60,"Extratropical",109
"Erika",1997,9,17,6,47,-20,994,60,"Extratropical",109
"Erika",1997,9,17,12,46.5,-19,992,60,"Extratropical",109
"Erika",1997,9,17,18,46,-20,994,55,"Extratropical",109
"Erika",1997,9,18,0,47.2,-19.8,996,50,"Extratropical",110
"Erika",1997,9,18,6,48,-19,998,45,"Extratropical",110
"Erika",1997,9,18,12,48.5,-18,1000,40,"Extratropical",110
"Erika",1997,9,18,18,48.8,-17.5,1000,40,"Extratropical",110
"Erika",1997,9,19,0,48.9,-17,1000,35,"Extratropical",111
"Erika",1997,9,19,6,48.9,-16.2,1000,30,"Extratropical",111
"Erika",1997,9,19,12,49,-15.3,1005,30,"Extratropical",111
"Erika",1997,9,19,18,49,-14,1009,25,"Extratropical",111
"Fabian",1997,10,4,18,24.2,-64.5,1009,25,"Tropical Depression",126
"Fabian",1997,10,5,0,24.7,-64.3,1009,25,"Tropical Depression",127
"Fabian",1997,10,5,6,25.2,-64,1009,25,"Tropical Depression",127
"Fabian",1997,10,5,12,25.7,-63.5,1007,30,"Tropical Depression",127
"Fabian",1997,10,5,18,26.3,-63.1,1005,35,"Tropical Storm",127
"Fabian",1997,10,6,0,26.8,-62.6,1005,35,"Tropical Storm",128
"Fabian",1997,10,6,6,27.2,-61.9,1005,35,"Tropical Storm",128
"Fabian",1997,10,6,12,27.7,-61.3,1005,35,"Tropical Storm",128
"Fabian",1997,10,6,18,28.2,-60.2,1005,35,"Tropical Storm",128
"Fabian",1997,10,7,0,28.8,-59.1,1005,35,"Tropical Storm",129
"Fabian",1997,10,7,6,29.2,-57.9,1005,35,"Tropical Storm",129
"Fabian",1997,10,7,12,29.5,-56.8,1004,35,"Tropical Storm",129
"Fabian",1997,10,7,18,29.1,-56,1005,35,"Tropical Storm",129
"Fabian",1997,10,8,0,28.6,-55,1005,35,"Tropical Storm",130
"Fabian",1997,10,8,6,28.4,-53.4,1005,35,"Tropical Storm",130
"Fabian",1997,10,8,12,28.7,-51.4,1005,35,"Extratropical",130
"Fabian",1997,10,8,18,29.2,-48.8,1005,40,"Extratropical",130
"Grace",1997,10,14,12,20,-68.7,1002,30,"Extratropical",136
"Grace",1997,10,14,18,20.3,-69.8,1001,30,"Extratropical",136
"Grace",1997,10,15,0,20.3,-69.6,999,35,"Extratropical",137
"Grace",1997,10,15,6,20.3,-68.9,999,35,"Extratropical",137
"Grace",1997,10,15,12,20.6,-68,999,40,"Extratropical",137
"Grace",1997,10,15,18,20.8,-66.5,999,40,"Extratropical",137
"Grace",1997,10,16,0,21.2,-64.4,999,40,"Tropical Storm",138
"Grace",1997,10,16,6,21.6,-61.6,1000,35,"Tropical Storm",138
"Grace",1997,10,16,12,22.4,-58.8,1000,35,"Tropical Storm",138
"Grace",1997,10,16,18,23.6,-56.2,1001,35,"Tropical Storm",138
"Grace",1997,10,17,0,24,-53.6,1002,35,"Tropical Storm",139
"Grace",1997,10,17,6,24.3,-50.5,1003,35,"Tropical Storm",139
"Grace",1997,10,17,12,24.5,-47.3,1004,30,"Extratropical",139
"Alex",1998,7,27,12,11.3,-25.4,1009,25,"Tropical Depression",57
"Alex",1998,7,27,18,11.7,-27.2,1009,25,"Tropical Depression",57
"Alex",1998,7,28,0,12.2,-29.2,1009,25,"Tropical Depression",58
"Alex",1998,7,28,6,12.6,-31.3,1008,25,"Tropical Depression",58
"Alex",1998,7,28,12,12.9,-33.3,1007,30,"Tropical Depression",58
"Alex",1998,7,28,18,13.1,-35.1,1006,30,"Tropical Depression",58
"Alex",1998,7,29,0,13.3,-36.8,1005,35,"Tropical Storm",59
"Alex",1998,7,29,6,13.5,-38.5,1005,35,"Tropical Storm",59
"Alex",1998,7,29,12,13.7,-40,1005,35,"Tropical Storm",59
"Alex",1998,7,29,18,13.9,-41.3,1005,35,"Tropical Storm",59
"Alex",1998,7,30,0,14.2,-42.6,1005,35,"Tropical Storm",60
"Alex",1998,7,30,6,14.4,-43.9,1003,40,"Tropical Storm",60
"Alex",1998,7,30,12,14.7,-45,1003,40,"Tropical Storm",60
"Alex",1998,7,30,18,15.1,-46.1,1003,45,"Tropical Storm",60
"Alex",1998,7,31,0,15.4,-47.1,1002,45,"Tropical Storm",61
"Alex",1998,7,31,6,15.6,-48.1,1003,45,"Tropical Storm",61
"Alex",1998,7,31,12,15.7,-49.2,1003,45,"Tropical Storm",61
"Alex",1998,7,31,18,15.8,-50.4,1005,40,"Tropical Storm",61
"Alex",1998,8,1,0,15.9,-51.7,1007,35,"Tropical Storm",62
"Alex",1998,8,1,6,16.3,-53.1,1009,35,"Tropical Storm",62
"Alex",1998,8,1,12,16.9,-54.3,1009,40,"Tropical Storm",62
"Alex",1998,8,1,18,17.7,-55.4,1012,40,"Tropical Storm",62
"Alex",1998,8,2,0,18.4,-56.5,1012,35,"Tropical Storm",63
"Alex",1998,8,2,6,19,-57.7,1012,35,"Tropical Storm",63
"Alex",1998,8,2,12,19.9,-58.6,1012,35,"Tropical Storm",63
"Alex",1998,8,2,18,21,-59.3,1014,30,"Tropical Depression",63
"Bonnie",1998,8,19,12,14.7,-48.1,1009,25,"Tropical Depression",80
"Bonnie",1998,8,19,18,15.4,-50.1,1009,30,"Tropical Depression",80
"Bonnie",1998,8,20,0,16.2,-52.2,1009,30,"Tropical Depression",81
"Bonnie",1998,8,20,6,16.9,-54.7,1008,30,"Tropical Depression",81
"Bonnie",1998,8,20,12,17.3,-57.3,1007,35,"Tropical Storm",81
"Bonnie",1998,8,20,18,18.2,-59.6,1006,35,"Tropical Storm",81
"Bonnie",1998,8,21,0,18.7,-61.3,1005,40,"Tropical Storm",82
"Bonnie",1998,8,21,6,19.1,-62.9,1002,45,"Tropical Storm",82
"Bonnie",1998,8,21,12,19.5,-64.5,1000,50,"Tropical Storm",82
"Bonnie",1998,8,21,18,20.3,-65.9,999,55,"Tropical Storm",82
"Bonnie",1998,8,22,0,21.1,-67.3,991,65,"Hurricane",83
"Bonnie",1998,8,22,6,21.8,-68.7,989,70,"Hurricane",83
"Bonnie",1998,8,22,12,22.3,-69.8,980,75,"Hurricane",83
"Bonnie",1998,8,22,18,23,-70.5,970,85,"Hurricane",83
"Bonnie",1998,8,23,0,23.4,-71,962,90,"Hurricane",84
"Bonnie",1998,8,23,6,23.8,-71.3,960,95,"Hurricane",84
"Bonnie",1998,8,23,12,24.1,-71.5,958,100,"Hurricane",84
"Bonnie",1998,8,23,18,24.4,-71.7,955,100,"Hurricane",84
